latitude,longitude,marker,Acc Y (g),Temp Data,HRot Count,Speed,Samples,Heading GPS (dg),Speed GPS,Accuracy GPS,Altitude GPS,RSSI dBm,HH:mm:ss,SSS
,,4,-1.01,0,0,-2,0,,,,,,08:52:46,337
,,3,-0.754,0,0,-1,1,,,,,,,
,,3,-0.566,0,0,0,2,,,,,,,
,,3,-0.832,0,0,0,3,,,,,,,
,,3,-0.92,0,0,0,4,,,,,,,
,,3,-0.508,0,0,0,5,,,,,,,
,,3,-0.41,0,0,0,6,,,,,,,
,,3,-0.436,0,0,0,7,,,,,,,
,,3,-0.524,0,0,0,8,,,,,,,
,,3,-0.294,0,0,0,9,,,,,,,
,,3,-0.209,0,0,0,10,,,,,-68,08:52:46,518
,,3,-0.252,0,0,0,11,,,,,,,
,,3,-0.207,0,0,0,12,,,,,,,
,,3,-0.096,0,0,0,13,,,,,,,
,,3,-0.085,0,0,0,14,,,,,,,
,,3,0.137,0,0,0,15,,,,,,,
,,3,0.227,0,0,0,16,,,,,,,
,,3,0.063,0,0,0,17,,,,,,,
,,3,0.23,0,0,0,18,,,,,,,
,,3,0.543,0,0,0,19,,,,,,,
,,3,0.427,0,0,0,20,,,,,-68,08:52:46,754
,,3,0.275,0,0,0,21,,,,,,,
,,3,0.623,0,0,0,22,,,,,,,
,,3,0.886,0,0,0,23,,,,,,,
,,3,0.686,0,0,0,24,,,,,,,
,,3,0.531,0,0,0,25,,,,,,,
,,3,1.014,0,1,0,26,,,,,,,
,,3,0.934,0,1,0,27,,,,,,,
,,3,0.596,0,1,0,28,,,,,,,
,,3,0.854,0,1,0,29,,,,,,,
,,3,1.326,0,1,0,30,,,,,-68,08:52:46,934
,,3,0.755,0,1,0,31,,,,,,,
,,3,0.768,0,1,0,32,,,,,,,
,,3,1.206,0,1,0,33,,,,,,,
,,3,1.118,0,1,0,34,,,,,,,
,,3,0.623,0,1,0,35,,,,,,,
,,3,0.784,0,1,0,36,,,,,,,
,,3,1.131,0,1,0,37,,,,,,,
,,3,1.173,0,1,0,38,,,,,,,
,,3,0.715,0,1,0,39,,,,,,,
,,3,0.963,0,1,0,40,,,,,-68,08:52:47,114
,,3,1.137,0,1,0,41,,,,,,,
,,3,0.723,0,1,0,42,,,,,,,
,,3,0.823,0,1,0,43,,,,,,,
,,3,1.005,0,1,0,44,,,,,,,
,,3,0.684,0,1,0,45,,,,,,,
,,3,0.5,0,1,0,46,,,,,,,
,,3,0.651,0,1,0,47,,,,,,,
,,3,0.645,0,1,0,48,,,,,,,
,,3,0.534,0,1,0,49,,,,,,,
,,3,0.455,0,1,0,50,,,,,-68,08:52:47,353
,,3,0.428,0,1,0,51,,,,,,,
,,3,0.398,0,1,0,52,,,,,,,
,,3,0.293,0,1,0,53,,,,,,,
,,3,0.221,0,1,0,54,,,,,,,
,,3,0.124,0,1,0,55,,,,,,,
,,3,0.019,0,1,0,56,,,,,,,
,,3,-0.017,0,1,0,57,,,,,,,
,,3,-0.082,0,1,0,58,,,,,,,
,,3,-0.153,0,1,0,59,,,,,,,
,,3,-0.299,0,1,0,60,,,,,-68,08:52:47,533
,,3,-0.247,0,1,0,61,,,,,,,
,,3,-0.358,0,1,0,62,,,,,,,
,,3,-0.38,0,1,0,63,,,,,,,
,,3,-0.573,0,1,0,64,,,,,,,
,,6,-0.575,0,2,-1,65,,,,,,,
,,3,-0.518,0,2,-1,66,,,,,,,
,,3,-0.624,0,2,-1,67,,,,,,,
,,3,-0.697,0,2,-1,68,,,,,,,
,,3,-0.633,0,2,-1,69,,,,,,,
,,3,-0.806,0,2,-1,70,,,,,-68,08:52:47,716
,,3,-0.9,0,2,-1,71,,,,,,,
,,3,-0.821,0,2,-1,72,,,,,,,
,,3,-0.703,0,2,-1,73,,,,,,,
,,3,-0.919,0,2,-1,74,,,,,,,
,,3,-0.874,0,2,-1,75,,,,,,,
,,3,-1.018,0,2,-1,76,,,,,,,
,,3,-0.899,0,2,-1,77,,,,,,,
,,3,-0.901,0,2,-1,78,,,,,,,
,,3,-1.031,0,2,-1,79,,,,,,,
59.434189417851066,24.75774830737469,3,-1.049,0,2,-1,80,14,5,14,10,-68,08:52:47,955
,,3,-0.941,0,2,-1,81,,,,,,,
,,3,-0.976,0,2,-1,82,,,,,,,
,,3,-1.058,0,2,-1,83,,,,,,,
,,3,-0.987,0,2,-1,84,,,,,,,
,,3,-0.896,0,2,-1,85,,,,,,,
,,3,-1.055,0,2,-1,86,,,,,,,
,,3,-0.868,0,2,-1,87,,,,,,,
,,3,-0.779,0,2,-1,88,,,,,,,
,,3,-0.896,0,2,-1,89,,,,,,,
,,3,-0.922,0,2,-1,90,,,,,-68,08:52:48,135
,,3,-0.807,0,2,-1,91,,,,,,,
,,3,-0.606,0,2,-1,92,,,,,,,
,,3,-0.643,0,2,-1,93,,,,,,,
,,3,-0.667,0,2,-1,94,,,,,,,
,,3,-0.65,0,2,-1,95,,,,,,,
,,3,-0.58,0,2,-1,96,,,,,,,
,,3,-0.339,0,2,-1,97,,,,,,,
,,3,-0.437,0,2,-1,98,,,,,,,
,,3,-0.388,0,2,-1,99,,,,,,,
,,3,-0.214,0,2,-1,100,,,,,-68,08:52:48,317
,,3,-0.144,0,2,-1,101,,,,,,,
,,3,-0.098,0,2,-1,102,,,,,,,
,,3,-0.176,0,2,-1,103,,,,,,,
,,3,0.023,0,2,-1,104,,,,,,,
,,3,0.107,0,2,-1,105,,,,,,,
,,3,0.093,0,2,-1,106,,,,,,,
,,3,0.102,0,2,-1,107,,,,,,,
,,3,0.367,0,2,-1,108,,,,,,,
,,3,0.389,0,2,-1,109,,,,,,,
59.434189417851066,24.75774830737469,3,0.331,0,2,-1,110,14,5,14,10,-68,08:52:48,556
,,3,0.554,0,2,-1,111,,,,,,,
,,3,0.505,0,2,-1,112,,,,,,,
,,14,0.506,0,3,657,113,,,,,,,
,,1,0.672,0,3,-1,114,,,,,,,
,,1,0.638,0,3,-1,115,,,,,,,
,,1,0.684,0,3,-1,116,,,,,,,
,,1,0.958,0,3,-1,117,,,,,,,
,,1,0.882,0,3,-1,118,,,,,,,
,,1,0.751,0,3,-1,119,,,,,,,
,,1,0.922,0,3,-1,120,,,,,-68,08:52:48,735
,,1,1.097,0,3,-1,121,,,,,,,
,,1,0.74,0,3,-1,122,,,,,,,
,,1,0.968,0,3,-1,123,,,,,,,
,,1,1.182,0,3,-1,124,,,,,,,
,,1,0.943,0,3,-1,125,,,,,,,
,,1,0.836,0,3,-1,126,,,,,,,
,,1,1.097,0,3,-1,127,,,,,,,
,,1,1.059,0,3,-1,128,,,,,,,
,,1,0.935,0,3,-1,129,,,,,,,
59.4341960958543,24.757798008647487,9,1.092,0,3,-1,130,1,5,14,10,-68,08:52:48,913
,,1,1.105,0,3,-1,131,,,,,,,
,,1,0.868,0,3,-1,132,,,,,,,
,,1,0.762,0,3,-1,133,,,,,,,
,,1,0.925,0,3,-1,134,,,,,,,
,,1,0.995,0,3,-1,135,,,,,,,
,,1,0.915,0,3,-1,136,,,,,,,
,,1,0.841,0,3,-1,137,,,,,,,
,,1,0.837,0,3,-1,138,,,,,,,
,,1,0.729,0,3,-1,139,,,,,,,
,,1,0.604,0,3,-1,140,,,,,-68,08:52:49,156
,,1,0.583,0,3,-1,141,,,,,,,
,,1,0.63,0,3,-1,142,,,,,,,
,,1,0.717,0,3,-1,143,,,,,,,
,,1,0.562,0,3,-1,144,,,,,,,
,,1,0.369,0,3,-1,145,,,,,,,
,,1,0.437,0,3,-1,146,,,,,,,
,,1,0.372,0,3,-1,147,,,,,,,
,,1,0.266,0,3,-1,148,,,,,,,
,,1,0.176,0,3,-1,149,,,,,,,
,,1,0.087,0,3,-1,150,,,,,-68,08:52:49,336
,,1,0.084,0,3,-1,151,,,,,,,
,,1,-0.017,0,3,-1,152,,,,,,,
,,1,-0.11,0,3,-1,153,,,,,,,
,,1,-0.184,0,3,-1,154,,,,,,,
,,1,-0.25,0,3,-1,155,,,,,,,
,,1,-0.301,0,3,-1,156,,,,,,,
,,1,-0.406,0,3,-1,157,,,,,,,
,,1,-0.502,0,3,-1,158,,,,,,,
,,1,-0.49,0,3,-1,159,,,,,,,
,,7,-0.65,0,4,549,160,,,,,-68,08:52:49,515
,,1,-0.826,0,4,-1,161,,,,,,,
,,1,-0.479,0,4,-1,162,,,,,,,
,,1,-0.496,0,4,-1,163,,,,,,,
,,1,-0.771,0,4,-1,164,,,,,,,
,,1,-0.995,0,4,-1,165,,,,,,,
,,1,-0.808,0,4,-1,166,,,,,,,
,,1,-0.833,0,4,-1,167,,,,,,,
,,1,-0.955,0,4,-1,168,,,,,,,
,,1,-0.933,0,4,-1,169,,,,,,,
,,1,-0.908,0,4,-1,170,,,,,-68,08:52:49,755
,,1,-0.952,0,4,-1,171,,,,,,,
,,1,-0.974,0,4,-1,172,,,,,,,
,,1,-1.006,0,4,-1,173,,,,,,,
,,1,-0.935,0,4,-1,174,,,,,,,
,,1,-0.99,0,4,-1,175,,,,,,,
,,1,-0.976,0,4,-1,176,,,,,,,
,,1,-0.953,0,4,-1,177,,,,,,,
,,1,-1.063,0,4,-1,178,,,,,,,
,,1,-0.796,0,4,-1,179,,,,,,,
59.434208537269484,24.757821831795134,1,-0.744,0,4,-1,180,6,3,14,10,-68,08:52:49,933
,,1,-0.912,0,4,-1,181,,,,,,,
,,1,-0.856,0,4,-1,182,,,,,,,
,,1,-0.641,0,4,-1,183,,,,,,,
,,1,-0.586,0,4,-1,184,,,,,,,
,,1,-0.629,0,4,-1,185,,,,,,,
,,1,-0.561,0,4,-1,186,,,,,,,
,,1,-0.37,0,4,-1,187,,,,,,,
,,1,-0.402,0,4,-1,188,,,,,,,
,,1,-0.232,0,4,-1,189,,,,,,,
,,1,-0.207,0,4,-1,190,,,,,-68,08:52:50,113
,,1,-0.031,0,4,-1,191,,,,,,,
,,1,0.047,0,4,-1,192,,,,,,,
,,1,0.015,0,4,-1,193,,,,,,,
,,1,0.044,0,4,-1,194,,,,,,,
,,1,0.214,0,4,-1,195,,,,,,,
,,1,0.325,0,4,-1,196,,,,,,,
,,1,0.284,0,4,-1,197,,,,,,,
,,1,0.407,0,4,-1,198,,,,,,,
,,1,0.715,0,4,-1,199,,,,,,,
,,7,0.517,0,5,549,200,,,,,-68,08:52:50,355
,,1,0.498,0,5,-1,201,,,,,,,
,,1,0.886,0,5,-1,202,,,,,,,
,,1,0.695,0,5,-1,203,,,,,,,
,,1,0.559,0,5,-1,204,,,,,,,
,,1,0.888,0,5,-1,205,,,,,,,
,,1,1.019,0,5,-1,206,,,,,,,
,,1,0.785,0,5,-1,207,,,,,,,
,,1,0.793,0,5,-1,208,,,,,,,
,,1,1.058,0,5,-1,209,,,,,,,
,,1,0.983,0,5,-1,210,,,,,-68,08:52:50,535
,,1,0.851,0,5,-1,211,,,,,,,
,,1,1.033,0,5,-1,212,,,,,,,
,,1,1.088,0,5,-1,213,,,,,,,
,,1,0.818,0,5,-1,214,,,,,,,
,,1,0.855,0,5,-1,215,,,,,,,
,,1,1.101,0,5,-1,216,,,,,,,
,,1,0.991,0,5,-1,217,,,,,,,
,,1,0.878,0,5,-1,218,,,,,,,
,,1,1.059,0,5,-1,219,,,,,,,
,,1,0.869,0,5,-1,220,,,,,-68,08:52:50,776
,,1,0.84,0,5,-1,221,,,,,,,
,,1,0.953,0,5,-1,222,,,,,,,
,,1,0.772,0,5,-1,223,,,,,,,
,,1,0.667,0,5,-1,224,,,,,,,
,,1,0.721,0,5,-1,225,,,,,,,
,,1,0.675,0,5,-1,226,,,,,,,
,,1,0.606,0,5,-1,227,,,,,,,
,,1,0.55,0,5,-1,228,,,,,,,
,,1,0.396,0,5,-1,229,,,,,,,
59.43423079852507,24.757831998662336,1,0.379,0,5,-1,230,0,3,14,10,-68,08:52:50,956
,,1,0.312,0,5,-1,231,,,,,,,
,,1,0.231,0,5,-1,232,,,,,,,
,,1,0.135,0,5,-1,233,,,,,,,
,,1,0.085,0,5,-1,234,,,,,,,
,,1,0.046,0,5,-1,235,,,,,,,
,,1,-0.05,0,5,-1,236,,,,,,,
,,1,-0.202,0,5,-1,237,,,,,,,
,,1,-0.262,0,5,-1,238,,,,,,,
,,1,-0.3,0,5,-1,239,,,,,,,
,,1,-0.356,0,5,-1,240,,,,,-68,08:52:51,135
,,1,-0.483,0,5,-1,241,,,,,,,
,,1,-0.614,0,5,-1,242,,,,,,,
,,7,-0.476,0,6,588,243,,,,,,,
,,1,-0.637,0,6,-1,244,,,,,,,
,,1,-0.693,0,6,-1,245,,,,,,,
,,1,-0.643,0,6,-1,246,,,,,,,
,,1,-0.768,0,6,-1,247,,,,,,,
,,1,-0.904,0,6,-1,248,,,,,,,
,,1,-0.849,0,6,-1,249,,,,,,,
,,1,-0.75,0,6,-1,250,,,,,-68,08:52:51,316
,,1,-1.009,0,6,-1,251,,,,,,,
,,1,-0.947,0,6,-1,252,,,,,,,
,,1,-0.863,0,6,-1,253,,,,,,,
,,1,-1.039,0,6,-1,254,,,,,,,
,,1,-0.931,0,6,-1,255,,,,,,,
,,1,-0.885,0,6,-1,256,,,,,,,
,,1,-1.116,0,6,-1,257,,,,,,,
,,1,-1.043,0,6,-1,258,,,,,,,
,,1,-0.792,0,6,-1,259,,,,,,,
,,1,-0.981,0,6,-1,260,,,,,-68,08:52:51,650
,,1,-1.07,0,6,-1,261,,,,,,,
,,1,-0.832,0,6,-1,262,,,,,,,
,,1,-0.717,0,6,-1,263,,,,,,,
,,1,-0.855,0,6,-1,264,,,,,,,
,,1,-0.766,0,6,-1,265,,,,,,,
,,1,-0.558,0,6,-1,266,,,,,,,
,,1,-0.624,0,6,-1,267,,,,,,,
,,1,-0.59,0,6,-1,268,,,,,,,
,,1,-0.591,0,6,-1,269,,,,,,,
,,1,-0.468,0,6,-1,270,,,,,-68,08:52:51,861
,,1,-0.44,0,6,-1,271,,,,,,,
,,1,-0.4,0,6,-1,272,,,,,,,
,,1,-0.377,0,6,-1,273,,,,,,,
,,1,-0.249,0,6,-1,274,,,,,,,
,,1,-0.225,0,6,-1,275,,,,,,,
,,1,-0.17,0,6,-1,276,,,,,,,
,,1,-0.11,0,6,-1,277,,,,,,,
,,1,-0.019,0,6,-1,278,,,,,,,
,,1,-0.037,0,6,-1,279,,,,,,,
59.43424818389173,24.75783025990413,1,0.058,0,6,-1,280,2,3,14,10,-68,08:52:51,914
,,1,0.182,0,6,-1,281,,,,,,,
,,1,0.22,0,6,-1,282,,,,,,,
,,1,0.174,0,6,-1,283,,,,,,,
,,1,0.364,0,6,-1,284,,,,,,,
,,1,0.396,0,6,-1,285,,,,,,,
,,1,0.323,0,6,-1,286,,,,,,,
,,1,0.505,0,6,-1,287,,,,,,,
,,7,0.702,0,7,584,288,,,,,,,
,,1,0.628,0,7,-1,289,,,,,,,
,,1,0.542,0,7,-1,290,,,,,-68,08:52:52,156
,,1,0.737,0,7,-1,291,,,,,,,
,,1,0.786,0,7,-1,292,,,,,,,
,,1,0.681,0,7,-1,293,,,,,,,
,,1,0.649,0,7,-1,294,,,,,,,
,,1,0.902,0,7,-1,295,,,,,,,
,,1,1.01,0,7,-1,296,,,,,,,
,,1,0.808,0,7,-1,297,,,,,,,
,,1,0.826,0,7,-1,298,,,,,,,
,,1,0.99,0,7,-1,299,,,,,,,
,,1,0.872,0,7,-1,300,,,,,-68,08:52:52,335
,,1,0.904,0,7,-1,301,,,,,,,
,,1,0.79,0,7,-1,302,,,,,,,
,,1,0.997,0,7,-1,303,,,,,,,
,,1,1.056,0,7,-1,304,,,,,,,
,,1,0.79,0,7,-1,305,,,,,,,
,,1,0.789,0,7,-1,306,,,,,,,
,,1,1.037,0,7,-1,307,,,,,,,
,,1,1.004,0,7,-1,308,,,,,,,
,,1,0.995,0,7,-1,309,,,,,,,
,,1,0.908,0,7,-1,310,,,,,-68,08:52:52,514
,,1,0.774,0,7,-1,311,,,,,,,
,,1,0.84,0,7,-1,312,,,,,,,
,,1,1.149,0,7,-1,313,,,,,,,
,,1,0.957,0,7,-1,314,,,,,,,
,,1,0.646,0,7,-1,315,,,,,,,
,,1,0.71,0,7,-1,316,,,,,,,
,,1,0.784,0,7,-1,317,,,,,,,
,,1,0.641,0,7,-1,318,,,,,,,
,,1,0.585,0,7,-1,319,,,,,,,
,,1,0.535,0,7,-1,320,,,,,-73,08:52:52,753
,,1,0.463,0,7,-1,321,,,,,,,
,,1,0.405,0,7,-1,322,,,,,,,
,,1,0.383,0,7,-1,323,,,,,,,
,,1,0.297,0,7,-1,324,,,,,,,
,,1,0.186,0,7,-1,325,,,,,,,
,,1,0.152,0,7,-1,326,,,,,,,
,,1,0.035,0,7,-1,327,,,,,,,
,,1,-0.018,0,7,-1,328,,,,,,,
,,1,-0.071,0,7,-1,329,,,,,,,
59.43425958786188,24.75782350635271,1,-0.163,0,7,-1,330,24,3,14,10,-73,08:52:52,993
,,1,-0.183,0,7,-1,331,,,,,,,
,,1,-0.346,0,7,-1,332,,,,,,,
,,1,-0.377,0,7,-1,333,,,,,,,
,,1,-0.42,0,7,-1,334,,,,,,,
,,1,-0.462,0,7,-1,335,,,,,,,
,,7,-0.598,0,8,552,336,,,,,,,
,,1,-0.582,0,8,-1,337,,,,,,,
,,1,-0.587,0,8,-1,338,,,,,,,
,,1,-0.724,0,8,-1,339,,,,,,,
,,1,-0.664,0,8,-1,340,,,,,-73,08:52:53,174
,,1,-0.787,0,8,-1,341,,,,,,,
,,1,-0.884,0,8,-1,342,,,,,,,
,,1,-0.973,0,8,-1,343,,,,,,,
,,1,-0.794,0,8,-1,344,,,,,,,
,,1,-0.891,0,8,-1,345,,,,,,,
,,1,-0.933,0,8,-1,346,,,,,,,
,,1,-1.07,0,8,-1,347,,,,,,,
,,1,-0.916,0,8,-1,348,,,,,,,
,,1,-0.849,0,8,-1,349,,,,,,,
,,1,-1.065,0,8,-1,350,,,,,-73,08:52:53,355
,,1,-1.014,0,8,-1,351,,,,,,,
,,1,-0.879,0,8,-1,352,,,,,,,
,,1,-0.962,0,8,-1,353,,,,,,,
,,1,-0.997,0,8,-1,354,,,,,,,
,,1,-0.881,0,8,-1,355,,,,,,,
,,1,-0.806,0,8,-1,356,,,,,,,
,,1,-0.872,0,8,-1,357,,,,,,,
,,1,-0.819,0,8,-1,358,,,,,,,
,,1,-0.821,0,8,-1,359,,,,,,,
,,1,-0.732,0,8,-1,360,,,,,-73,08:52:53,534
,,1,-0.643,0,8,-1,361,,,,,,,
,,1,-0.637,0,8,-1,362,,,,,,,
,,1,-0.584,0,8,-1,363,,,,,,,
,,1,-0.536,0,8,-1,364,,,,,,,
,,1,-0.494,0,8,-1,365,,,,,,,
,,1,-0.432,0,8,-1,366,,,,,,,
,,1,-0.36,0,8,-1,367,,,,,,,
,,1,-0.271,0,8,-1,368,,,,,,,
,,1,-0.269,0,8,-1,369,,,,,,,
,,1,-0.19,0,8,-1,370,,,,,-73,08:52:53,713
,,1,-0.098,0,8,-1,371,,,,,,,
,,1,-0.033,0,8,-1,372,,,,,,,
,,1,0.034,0,8,-1,373,,,,,,,
,,1,0.145,0,8,-1,374,,,,,,,
,,1,0.159,0,8,-1,375,,,,,,,
,,1,0.196,0,8,-1,376,,,,,,,
,,1,0.463,0,8,-1,377,,,,,,,
,,1,0.305,0,8,-1,378,,,,,,,
,,1,0.49,0,8,-1,379,,,,,,,
59.43425692134124,24.757800316354555,1,0.41,0,8,-1,380,0,3,14,10,-73,08:52:53,953
,,7,0.563,0,9,537,381,,,,,,,
,,1,0.665,0,9,-1,382,,,,,,,
,,1,0.755,0,9,-1,383,,,,,,,
,,1,0.715,0,9,-1,384,,,,,,,
,,1,0.734,0,9,-1,385,,,,,,,
,,1,0.826,0,9,-1,386,,,,,,,
,,1,0.86,0,9,-1,387,,,,,,,
,,1,0.871,0,9,-1,388,,,,,,,
,,1,0.895,0,9,-1,389,,,,,,,
,,1,1.014,0,9,-1,390,,,,,-73,08:52:54,133
,,1,0.922,0,9,-1,391,,,,,,,
,,1,1.01,0,9,-1,392,,,,,,,
,,1,1.069,0,9,-1,393,,,,,,,
,,1,0.963,0,9,-1,394,,,,,,,
,,1,1.01,0,9,-1,395,,,,,,,
,,1,1.028,0,9,-1,396,,,,,,,
,,1,0.959,0,9,-1,397,,,,,,,
,,1,1.038,0,9,-1,398,,,,,,,
,,1,1.02,0,9,-1,399,,,,,,,
,,1,0.851,0,9,-1,400,,,,,-74,08:52:54,381
,,1,0.887,0,9,-1,401,,,,,,,
,,1,0.912,0,9,-1,402,,,,,,,
,,1,0.835,0,9,-1,403,,,,,,,
,,1,0.799,0,9,-1,404,,,,,,,
,,1,0.859,0,9,-1,405,,,,,,,
,,1,0.787,0,9,-1,406,,,,,,,
,,1,0.598,0,9,-1,407,,,,,,,
,,1,0.626,0,9,-1,408,,,,,,,
,,1,0.633,0,9,-1,409,,,,,,,
,,1,0.549,0,9,-1,410,,,,,-74,08:52:54,648
,,1,0.502,0,9,-1,411,,,,,,,
,,1,0.421,0,9,-1,412,,,,,,,
,,1,0.342,0,9,-1,413,,,,,,,
,,1,0.303,0,9,-1,414,,,,,,,
,,1,0.264,0,9,-1,415,,,,,,,
,,1,0.16,0,9,-1,416,,,,,,,
,,1,0.097,0,9,-1,417,,,,,,,
,,1,0.058,0,9,-1,418,,,,,,,
,,1,-0.021,0,9,-1,419,,,,,,,
,,1,-0.073,0,9,-1,420,,,,,-74,08:52:54,734
,,1,-0.166,0,9,-1,421,,,,,,,
,,1,-0.255,0,9,-1,422,,,,,,,
,,1,-0.287,0,9,-1,423,,,,,,,
,,1,-0.33,0,9,-1,424,,,,,,,
,,1,-0.456,0,9,-1,425,,,,,,,
,,1,-0.479,0,9,-1,426,,,,,,,
,,7,-0.511,0,10,543,427,,,,,,,
,,1,-0.577,0,10,-1,428,,,,,,,
,,1,-0.604,0,10,-1,429,,,,,,,
,,1,-0.685,0,10,-1,430,,,,,-74,08:52:54,975
,,1,-0.705,0,10,-1,431,,,,,,,
,,1,-0.699,0,10,-1,432,,,,,,,
,,1,-0.803,0,10,-1,433,,,,,,,
,,1,-0.817,0,10,-1,434,,,,,,,
,,1,-0.896,0,10,-1,435,,,,,,,
,,1,-0.907,0,10,-1,436,,,,,,,
,,1,-0.883,0,10,-1,437,,,,,,,
,,1,-0.97,0,10,-1,438,,,,,,,
,,1,-0.921,0,10,-1,439,,,,,,,
,,1,-0.929,0,10,-1,440,,,,,-74,08:52:55,155
,,1,-0.905,0,10,-1,441,,,,,,,
,,1,-1.035,0,10,-1,442,,,,,,,
,,1,-1.074,0,10,-1,443,,,,,,,
,,1,-0.88,0,10,-1,444,,,,,,,
,,1,-0.917,0,10,-1,445,,,,,,,
,,1,-1.039,0,10,-1,446,,,,,,,
,,1,-1.007,0,10,-1,447,,,,,,,
,,1,-0.98,0,10,-1,448,,,,,,,
,,1,-0.925,0,10,-1,449,,,,,,,
,,1,-0.842,0,10,-1,450,,,,,-74,08:52:55,333
,,1,-0.85,0,10,-1,451,,,,,,,
,,1,-0.84,0,10,-1,452,,,,,,,
,,1,-0.798,0,10,-1,453,,,,,,,
,,1,-0.693,0,10,-1,454,,,,,,,
,,1,-0.651,0,10,-1,455,,,,,,,
,,1,-0.635,0,10,-1,456,,,,,,,
,,1,-0.588,0,10,-1,457,,,,,,,
,,1,-0.531,0,10,-1,458,,,,,,,
,,1,-0.482,0,10,-1,459,,,,,,,
,,1,-0.426,0,10,-1,460,,,,,-74,08:52:55,674
,,1,-0.355,0,10,-1,461,,,,,,,
,,1,-0.262,0,10,-1,462,,,,,,,
,,1,-0.241,0,10,-1,463,,,,,,,
,,1,-0.167,0,10,-1,464,,,,,,,
,,1,-0.118,0,10,-1,465,,,,,,,
,,1,-0.103,0,10,-1,466,,,,,,,
,,1,0.008,0,10,-1,467,,,,,,,
,,1,0.026,0,10,-1,468,,,,,,,
,,1,0.161,0,10,-1,469,,,,,,,
,,1,0.192,0,10,-1,470,,,,,-74,08:52:55,758
,,1,0.234,0,10,-1,471,,,,,,,
,,1,0.299,0,10,-1,472,,,,,,,
,,1,0.364,0,10,-1,473,,,,,,,
,,1,0.372,0,10,-1,474,,,,,,,
,,1,0.415,0,10,-1,475,,,,,,,
,,1,0.483,0,10,-1,476,,,,,,,
,,7,0.572,0,11,534,477,,,,,,,
,,1,0.6,0,11,-1,478,,,,,,,
,,1,0.616,0,11,-1,479,,,,,,,
59.43427131224748,24.757793709667123,1,0.709,0,11,-1,480,348,4,14,10,-74,08:52:55,934
,,1,0.686,0,11,-1,481,,,,,,,
,,1,0.734,0,11,-1,482,,,,,,,
,,1,0.831,0,11,-1,483,,,,,,,
,,1,0.788,0,11,-1,484,,,,,,,
,,1,0.829,0,11,-1,485,,,,,,,
,,1,0.902,0,11,-1,486,,,,,,,
,,1,0.88,0,11,-1,487,,,,,,,
,,1,0.896,0,11,-1,488,,,,,,,
,,1,1.025,0,11,-1,489,,,,,,,
,,1,0.945,0,11,-1,490,,,,,-75,08:52:56,113
,,1,0.924,0,11,-1,491,,,,,,,
,,1,1.073,0,11,-1,492,,,,,,,
,,1,0.983,0,11,-1,493,,,,,,,
,,1,0.986,0,11,-1,494,,,,,,,
,,1,1.037,0,11,-1,495,,,,,,,
,,1,1.021,0,11,-1,496,,,,,,,
,,1,0.966,0,11,-1,497,,,,,,,
,,1,1.02,0,11,-1,498,,,,,,,
,,1,1.033,0,11,-1,499,,,,,,,
,,1,0.981,0,11,-1,500,,,,,-75,08:52:56,353
,,1,0.969,0,11,-1,501,,,,,,,
,,1,1.044,0,11,-1,502,,,,,,,
,,1,0.99,0,11,-1,503,,,,,,,
,,1,0.883,0,11,-1,504,,,,,,,
,,1,0.946,0,11,-1,505,,,,,,,
,,1,0.971,0,11,-1,506,,,,,,,
,,1,0.877,0,11,-1,507,,,,,,,
,,1,0.844,0,11,-1,508,,,,,,,
,,1,0.912,0,11,-1,509,,,,,,,
,,1,0.875,0,11,-1,510,,,,,-75,08:52:56,534
,,1,0.794,0,11,-1,511,,,,,,,
,,1,0.799,0,11,-1,512,,,,,,,
,,1,0.81,0,11,-1,513,,,,,,,
,,1,0.666,0,11,-1,514,,,,,,,
,,1,0.653,0,11,-1,515,,,,,,,
,,1,0.739,0,11,-1,516,,,,,,,
,,1,0.616,0,11,-1,517,,,,,,,
,,1,0.573,0,11,-1,518,,,,,,,
,,1,0.602,0,11,-1,519,,,,,,,
,,1,0.557,0,11,-1,520,,,,,-75,08:52:56,720
,,1,0.466,0,11,-1,521,,,,,,,
,,1,0.444,0,11,-1,522,,,,,,,
,,1,0.42,0,11,-1,523,,,,,,,
,,1,0.345,0,11,-1,524,,,,,,,
,,1,0.305,0,11,-1,525,,,,,,,
,,1,0.287,0,11,-1,526,,,,,,,
,,1,0.246,0,11,-1,527,,,,,,,
,,1,0.184,0,11,-1,528,,,,,,,
,,1,0.144,0,11,-1,529,,,,,,,
59.434280795760344,24.757776454091776,1,0.138,0,11,-1,530,349,4,14,10,-75,08:52:57,133
,,1,0.105,0,11,-1,531,,,,,,,
,,1,0.051,0,11,-1,532,,,,,,,
,,1,-0.01,0,11,-1,533,,,,,,,
,,1,-0.064,0,11,-1,534,,,,,,,
,,1,-0.078,0,11,-1,535,,,,,,,
,,1,-0.119,0,11,-1,536,,,,,,,
,,1,-0.162,0,11,-1,537,,,,,,,
,,1,-0.209,0,11,-1,538,,,,,,,
,,1,-0.271,0,11,-1,539,,,,,,,
,,1,-0.313,0,11,-1,540,,,,,-75,08:52:57,314
,,1,-0.308,0,11,-1,541,,,,,,,
,,1,-0.356,0,11,-1,542,,,,,,,
,,1,-0.422,0,11,-1,543,,,,,,,
,,1,-0.436,0,11,-1,544,,,,,,,
,,1,-0.451,0,11,-1,545,,,,,,,
